set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animated-features,2021,pacific-rim-the-black,2021,4,239360,48848.979592,4.900000,2025,6.000000,1.224490,293093.877551
animated-features,2021,pacific-rim-the-black,2021,5,268156,54725.714286,4.900000,2025,6.000000,1.224490,328354.285714
animated-features,2021,pacific-rim-the-black,2021,6,294454,60092.653061,4.900000,2025,6.000000,1.224490,360555.918367
animated-features,2021,pacific-rim-the-black,2021,7,317789,64854.897959,4.900000,2025,6.000000,1.224490,389129.387755
animated-features,2021,pacific-rim-the-black,2021,8,493895,100794.897959,4.900000,2025,6.000000,1.224490,604769.387755
animated-features,2021,pacific-rim-the-black,2021,9,1377053,281031.224490,4.900000,2025,6.000000,1.224490,1686187.346939
animated-features,2021,pacific-rim-the-black,2021,10,1924732,392802.448980,4.900000,2025,6.000000,1.224490,2356814.693878
animated-features,2021,raya-and-the-last-dragon,2021,1,3642332,743333.061224,4.900000,2025,6.000000,1.224490,4459998.367347
animated-features,2021,raya-and-the-last-dragon,2021,2,6789405,1385592.857143,4.900000,2025,6.000000,1.224490,8313557.142857
animated-features,2021,raya-and-the-last-dragon,2021,3,9623653,1964010.816327,4.900000,2025,6.000000,1.224490,11784064.897959
animated-features,2021,raya-and-the-last-dragon,2021,4,11984263,2445767.959184,4.900000,2025,6.000000,1.224490,14674607.755102
animated-features,2021,raya-and-the-last-dragon,2021,5,14050118,2867371.020408,4.900000,2025,6.000000,1.224490,17204226.122449
animated-features,2021,raya-and-the-last-dragon,2021,6,15764912,3217328.979592,4.900000,2025,6.000000,1.224490,19303973.877551
animated-features,2021,raya-and-the-last-dragon,2021,7,17215888,3513446.530612,4.900000,2025,6.000000,1.224490,21080679.183673
animated-features,2021,raya-and-the-last-dragon,2021,8,18620295,3800060.204082,4.900000,2025,6.000000,1.224490,22800361.224490
animated-features,2021,raya-and-the-last-dragon,2021,9,19865726,4054229.795918,4.900000,2025,6.000000,1.224490,24325378.775510
animated-features,2021,raya-and-the-last-dragon,2021,10,20993650,4284418.367347,4.900000,2025,6.000000,1.224490,25706510.204082
animated-features,2021,raya-and-the-last-dragon,2021,11,22127172,4515749.387755,4.900000,2025,6.000000,1.224490,27094496.326531
animated-features,2021,raya-and-the-last-dragon,2021,12,23228380,4740485.714286,4.900000,2025,6.000000,1.224490,28442914.285714
animated-features,2021,raya-and-the-last-dragon,2021,13,24343267,4968013.673469,4.900000,2025,6.000000,1.224490,29808082.040816
animated-features,2021,raya-and-the-last-dragon,2021,14,25404208,5184532.244898,4.900000,2025,6.000000,1.224490,31107193.469388
animated-features,2021,raya-and-the-last-dragon,2021,15,26303848,5368132.244898,4.900000,2025,6.000000,1.224490,32208793.469388
animated-features,2021,raya-and-the-last-dragon,2021,16,27219701,5555041.020408,4.900000,2025,6.000000,1.224490,33330246.122449
animated-features,2021,raya-and-the-last-dragon,2021,17,27902444,5694376.326531,4.900000,2025,6.000000,1.224490,34166257.959184
animated-features,2021,raya-and-the-last-dragon,2021,18,28661416,5849268.571429,4.900000,2025,6.000000,1.224490,35095611.428571
animated-features,2021,raya-and-the-last-dragon,2021,19,29350761,5989951.224490,4.900000,2025,6.000000,1.224490,35939707.346939
animated-features,2021,raya-and-the-last-dragon,2021,20,29944344,6111090.612245,4.900000,2025,6.000000,1.224490,36666543.673469
animated-features,2021,raya-and-the-last-dragon,2021,21,30497299,6223938.571429,4.900000,2025,6.000000,1.224490,37343631.428571
