set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
netflix,2024,arcane-02.1,2024,7,12216982,2221269.454545,5.500000,2025,6.000000,1.090909,13327616.727273
netflix,2024,arcane-02.1,2024,8,14153562,2573374.909091,5.500000,2025,6.000000,1.090909,15440249.454545
netflix,2024,arcane-02.1,2024,9,16008842,2910698.545455,5.500000,2025,6.000000,1.090909,17464191.272727
netflix,2024,arcane-02.1,2024,10,17722616,3222293.818182,5.500000,2025,6.000000,1.090909,19333762.909091
netflix,2024,arcane-02.1,2024,11,19514035,3548006.363636,5.500000,2025,6.000000,1.090909,21288038.181818
netflix,2024,arcane-02.1,2024,12,21268348,3866972.363636,5.500000,2025,6.000000,1.090909,23201834.181818
netflix,2024,arcane-02.1,2024,13,22980287,4178234.000000,5.500000,2025,6.000000,1.090909,25069404.000000
netflix,2024,arcane-02.1,2024,14,24699973,4490904.181818,5.500000,2025,6.000000,1.090909,26945425.090909
netflix,2024,arcane-02.1,2024,15,26455720,4810130.909091,5.500000,2025,6.000000,1.090909,28860785.454545
netflix,2024,arcane-02.1,2024,16,28071767,5103957.636364,5.500000,2025,6.000000,1.090909,30623745.818182
netflix,2024,arcane-02.1,2024,17,29680875,5396522.727273,5.500000,2025,6.000000,1.090909,32379136.363636
netflix,2024,arcane-02.1,2024,18,31304093,5691653.272727,5.500000,2025,6.000000,1.090909,34149919.636364
netflix,2024,arcane-02.1,2024,19,32868486,5976088.363636,5.500000,2025,6.000000,1.090909,35856530.181818
netflix,2024,arcane-02.1,2024,20,34426893,6259435.090909,5.500000,2025,6.000000,1.090909,37556610.545455
netflix,2024,arcane-02.1,2024,21,35845111,6517292.909091,5.500000,2025,6.000000,1.090909,39103757.454545
netflix,2024,arcane-02.1,2024,22,37142867,6753248.545455,5.500000,2025,6.000000,1.090909,40519491.272727
netflix,2024,arcane-02.1,2024,23,38318479,6966996.181818,5.500000,2025,6.000000,1.090909,41801977.090909
netflix,2024,arcane-02.1,2024,24,39584049,7197099.818182,5.500000,2025,6.000000,1.090909,43182598.909091
netflix,2024,arcane-02.1,2024,25,40858729,7428859.818182,5.500000,2025,6.000000,1.090909,44573158.909091
netflix,2024,arcane-02.1,2024,26,42209243,7674407.818182,5.500000,2025,6.000000,1.090909,46046446.909091
netflix,2024,arcane-02.2,2024,1,1988423,361531.454545,5.500000,2025,6.000000,1.090909,2169188.727273
netflix,2024,arcane-02.2,2024,2,3955382,719160.363636,5.500000,2025,6.000000,1.090909,4314962.181818
netflix,2024,arcane-02.2,2024,3,5464765,993593.636364,5.500000,2025,6.000000,1.090909,5961561.818182
netflix,2024,arcane-02.2,2024,4,6790144,1234571.636364,5.500000,2025,6.000000,1.090909,7407429.818182
netflix,2024,arcane-02.2,2024,5,8048190,1463307.272727,5.500000,2025,6.000000,1.090909,8779843.636364
netflix,2024,arcane-02.2,2024,6,9783131,1778751.090909,5.500000,2025,6.000000,1.090909,10672506.545455
netflix,2024,arcane-02.2,2024,7,11857775,2155959.090909,5.500000,2025,6.000000,1.090909,12935754.545455
netflix,2024,arcane-02.2,2024,8,13764776,2502686.545455,5.500000,2025,6.000000,1.090909,15016119.272727
netflix,2024,arcane-02.2,2024,9,15691999,2853090.727273,5.500000,2025,6.000000,1.090909,17118544.363636
netflix,2024,arcane-02.2,2024,10,17664645,3211753.636364,5.500000,2025,6.000000,1.090909,19270521.818182
netflix,2024,arcane-02.2,2024,11,19631706,3569401.090909,5.500000,2025,6.000000,1.090909,21416406.545455
netflix,2024,arcane-02.2,2024,12,21574792,3922689.454545,5.500000,2025,6.000000,1.090909,23536136.727273
netflix,2024,arcane-02.2,2024,13,23376521,4250276.545455,5.500000,2025,6.000000,1.090909,25501659.272727
netflix,2024,arcane-02.2,2024,14,25320436,4603715.636364,5.500000,2025,6.000000,1.090909,27622293.818182
netflix,2024,arcane-02.2,2024,15,27099064,4927102.545455,5.500000,2025,6.000000,1.090909,29562615.272727
netflix,2024,arcane-02.2,2024,16,28832353,5242246.000000,5.500000,2025,6.000000,1.090909,31453476.000000
netflix,2024,arcane-02.2,2024,17,30580164,5560029.818182,5.500000,2025,6.000000,1.090909,33360178.909091
netflix,2024,arcane-02.2,2024,18,32250361,5863702.000000,5.500000,2025,6.000000,1.090909,35182212.000000
netflix,2024,arcane-02.2,2024,19,33942918,6171439.636364,5.500000,2025,6.000000,1.090909,37028637.818182
netflix,2024,arcane-02.2,2024,20,35603700,6473400.000000,5.500000,2025,6.000000,1.090909,38840400.000000
netflix,2024,arcane-02.2,2024,21,37083064,6742375.272727,5.500000,2025,6.000000,1.090909,40454251.636364
netflix,2024,arcane-02.2,2024,22,38553436,7009715.636364,5.500000,2025,6.000000,1.090909,42058293.818182
netflix,2024,arcane-02.2,2024,23,39955125,7264568.181818,5.500000,2025,6.000000,1.090909,43587409.090909
