set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animation,2021,one-piece-95x,2021,22,10560979,2155301.836735,4.900000,2025,6.000000,1.224490,12931811.020408
animation,2021,one-piece-95x,2021,23,10860560,2216440.816327,4.900000,2025,6.000000,1.224490,13298644.897959
animation,2021,one-piece-95x,2021,24,11137802,2273020.816327,4.900000,2025,6.000000,1.224490,13638124.897959
animation,2021,one-piece-95x,2021,25,11618935,2371211.224490,4.900000,2025,6.000000,1.224490,14227267.346939
animation,2021,one-piece-95x,2021,26,11916098,2431856.734694,4.900000,2025,6.000000,1.224490,14591140.408163
animation,2021,one-piece-95x,2021,27,12177928,2485291.428571,4.900000,2025,6.000000,1.224490,14911748.571429
animation,2021,one-piece-98x,2021,1,568966,116115.510204,4.900000,2025,6.000000,1.224490,696693.061224
animation,2021,one-piece-98x,2021,2,823633,168088.367347,4.900000,2025,6.000000,1.224490,1008530.204082
animation,2021,one-piece-98x,2021,3,992880,202628.571429,4.900000,2025,6.000000,1.224490,1215771.428571
animation,2021,one-piece-98x,2021,4,1214290,247814.285714,4.900000,2025,6.000000,1.224490,1486885.714286
animation,2021,one-piece-98x,2021,5,1532984,312853.877551,4.900000,2025,6.000000,1.224490,1877123.265306
animation,2021,one-piece-98x,2021,6,1861260,379848.979592,4.900000,2025,6.000000,1.224490,2279093.877551
animation,2021,one-piece-98x,2021,7,2222288,453528.163265,4.900000,2025,6.000000,1.224490,2721168.979592
animation,2021,one-piece-98x,2021,8,2566400,523755.102041,4.900000,2025,6.000000,1.224490,3142530.612245
animation,2021,one-piece-98x,2021,9,2901992,592243.265306,4.900000,2025,6.000000,1.224490,3553459.591837
animation,2021,one-piece-98x,2021,10,3311476,675811.428571,4.900000,2025,6.000000,1.224490,4054868.571429
animation,2021,one-piece-98x,2021,11,3763051,767969.591837,4.900000,2025,6.000000,1.224490,4607817.551020
animation,2021,one-piece-98x,2021,12,4217521,860718.571429,4.900000,2025,6.000000,1.224490,5164311.428571
animation,2021,one-piece-98x,2021,13,5844792,1192814.693878,4.900000,2025,6.000000,1.224490,7156888.163265
animation,2021,one-piece-98x,2021,14,6347773,1295463.877551,4.900000,2025,6.000000,1.224490,7772783.265306
animation,2021,one-piece-98x,2021,15,6760384,1379670.204082,4.900000,2025,6.000000,1.224490,8278021.224490
animation,2021,one-piece-98x,2021,16,7229628,1475434.285714,4.900000,2025,6.000000,1.224490,8852605.714286
animation,2021,one-piece-98x,2021,17,7676677,1566668.775510,4.900000,2025,6.000000,1.224490,9400012.653061
animation,2021,one-piece-98x,2021,18,8189215,1671268.367347,4.900000,2025,6.000000,1.224490,10027610.204082
animation,2021,one-piece-98x,2021,19,8715336,1778640.000000,4.900000,2025,6.000000,1.224490,10671840.000000
animation,2021,one-piece-98x,2021,20,9227380,1883138.775510,4.900000,2025,6.000000,1.224490,11298832.653061
animation,2021,one-piece-98x,2021,21,9694767,1978523.877551,4.900000,2025,6.000000,1.224490,11871143.265306
animation,2021,one-piece-98x,2021,22,10206696,2082999.183673,4.900000,2025,6.000000,1.224490,12497995.102041
animation,2021,one-piece-98x,2021,23,10659721,2175453.265306,4.900000,2025,6.000000,1.224490,13052719.591837
animation,2021,one-piece-98x,2021,24,11089463,2263155.714286,4.900000,2025,6.000000,1.224490,13578934.285714
animation,2021,one-piece-98x,2021,25,11533583,2353792.448980,4.900000,2025,6.000000,1.224490,14122754.693878
animation,2021,one-piece-98x,2021,26,11725588,2392977.142857,4.900000,2025,6.000000,1.224490,14357862.857143
animation,2021,pacific-rim-the-black,2021,1,108412,22124.897959,4.900000,2025,6.000000,1.224490,132749.387755
